time,geo,kpi_orders,kpi_revenue,revenue_per_kpi,population,paid_search_impressions,paid_search_spend,shopping_impressions,shopping_spend,paid_social_impressions,paid_social_spend,organic_sessions,consumer_sentiment_index,competitor_discount_index,music_center_promo
2026-02-02,TX,1004,287088.94,285.95,30500000,360201,2629.4,175885,1266.37,262306,2964.39,9379,101.821,0.1022,0
2026-02-02,FL,884,252887.98,286.07,22900000,277952,2034.01,162324,1168.73,221907,2504.05,8131,101.159,0.1006,0
2026-02-02,NY,932,272842.17,292.75,19600000,316569,2271.97,174304,1254.99,214169,2432.76,8251,102.141,0.1164,0
2026-02-09,CA,1302,394417.63,302.93,39000000,413437,2975.75,211291,1521.3,272377,3086.7,11598,102.425,0.1272,0
2026-02-09,TX,978,294594.86,301.22,30500000,350078,2520.26,183502,1321.21,234499,2654.48,8888,101.739,0.1008,0
2026-02-09,FL,876,264141.44,301.53,22900000,290140,2137.52,163311,1175.84,227011,2561.5,8000,101.677,0.1233,0
2026-02-09,NY,917,264312.76,288.24,19600000,325246,2396.96,165676,1192.86,223897,2536.99,8182,102.292,0.1118,0
2026-02-16,CA,1275,368978.22,289.39,39000000,452956,3335.7,195404,1406.91,300543,3391.12,10925,100.773,0.0924,0
2026-02-16,TX,1051,303031.55,288.33,30500000,336233,2427.52,190699,1373.03,239753,2727.44,9267,101.381,0.1133,0
2026-02-16,FL,896,260958.63,291.25,22900000,309525,2224.53,168909,1216.14,208403,2353.31,8511,101.911,0.1032,0
2026-02-16,NY,838,252983.03,301.89,19600000,313864,2313.77,154693,1113.79,236711,2676.79,8669,100.659,0.0823,0
2026-02-23,CA,1235,373589.31,302.5,39000000,426024,3062.25,209029,1505.01,310515,3492.77,11563,101.519,0.0769,0
2026-02-23,TX,1076,310886.24,288.93,30500000,350950,2559.23,187048,1346.75,247573,2808.81,9253,103.021,0.0768,0
2026-02-23,FL,913,269164.79,294.81,22900000,290300,2101.21,137913,992.97,223931,2528.73,7754,100.862,0.0898,0
2026-02-23,NY,918,265775.0,289.52,19600000,298923,2172.45,161435,1162.33,214527,2440.54,9022,102.148,0.1013,0
2026-03-02,CA,1256,357757.11,284.84,39000000,446021,3243.66,239417,1723.8,317488,3594.17,10879,102.031,0.0858,0
2026-03-02,TX,1052,317481.71,301.79,30500000,379203,2764.71,194034,1397.04,251518,2854.61,9997,101.093,0.0636,0
2026-03-02,FL,835,243002.59,291.02,22900000,310729,2273.28,155021,1116.15,210188,2379.69,8012,102.539,0.0655,0
2026-03-02,NY,939,269203.52,286.69,19600000,316527,2280.14,162861,1172.6,212561,2399.35,8754,101.624,0.0717,0
2026-03-09,CA,1318,397189.65,301.36,39000000,466066,3365.95,207565,1494.47,298534,3391.52,12064,102.199,0.0668,0
2026-03-09,TX,1113,320364.81,287.84,30500000,394242,2850.74,187626,1350.91,262659,2968.01,10081,101.333,0.0782,0
2026-03-09,FL,928,274953.44,296.29,22900000,319254,2358.59,142507,1026.05,225282,2547.93,8677,101.931,0.0641,0
2026-03-09,NY,934,281328.76,301.21,19600000,311238,2295.86,145863,1050.21,233190,2630.82,8837,101.316,0.0663,0
2026-03-16,CA,1237,369062.18,298.35,39000000,431332,3139.81,226593,1631.47,314801,3560.21,11314,101.259,0.0827,0
2026-03-16,TX,1099,328348.25,298.77,30500000,387007,2837.56,185251,1333.81,240763,2738.74,9709,101.946,0.0621,0
2026-03-16,FL,914,270234.42,295.66,22900000,300089,2185.17,169885,1223.17,233543,2634.67,8496,103.081,0.0882,0
2026-03-16,NY,991,297469.31,300.17,19600000,342742,2513.76,181088,1303.84,234089,2636.22,8466,102.969,0.0729,0
2026-03-23,CA,1311,367857.35,280.59,39000000,412802,2993.38,233665,1682.39,314957,3551.75,12096,101.591,0.0723,0
2026-03-23,TX,1112,326092.91,293.25,30500000,360055,2634.89,165298,1190.15,239817,2709.04,9403,102.845,0.0605,0
2026-03-23,FL,899,255667.79,284.39,22900000,328387,2365.48,148265,1067.51,213833,2415.79,8328,102.539,0.0517,0
2026-03-23,NY,961,282278.94,293.73,19600000,321557,2290.37,154258,1110.65,227465,2569.68,8936,101.258,0.0839,0
2026-03-30,CA,1523,448821.58,294.7,39000000,447439,3263.02,228298,1643.74,342322,3889.78,13404,101.62,0.0701,1
2026-03-30,TX,1259,363366.02,288.61,30500000,385096,2835.01,187828,1352.37,268402,3042.39,10510,102.91,0.0814,1
2026-03-30,FL,1135,319357.61,281.37,22900000,325589,2388.16,197401,1421.29,263166,2973.19,9262,103.149,0.0672,1
2026-03-30,NY,1115,313472.13,281.14,19600000,334251,2400.71,196151,1412.28,255647,2879.5,9860,102.004,0.0774,1
2026-04-06,CA,1264,360466.94,285.18,39000000,438683,3193.41,206393,1486.03,303161,3411.74,11830,103.005,0.075,0
2026-04-06,TX,1113,321961.68,289.27,30500000,368997,2670.65,199251,1434.61,233189,2638.14,9359,102.25,0.0886,0
2026-04-06,FL,957,268750.51,280.83,22900000,312099,2273.66,173498,1249.18,235921,2666.43,8138,103.138,0.0766,0
2026-04-06,NY,969,282343.16,291.38,19600000,295840,2163.66,185837,1338.02,245508,2769.76,9200,101.729,0.0769,0
2026-04-13,CA,1239,360389.36,290.87,39000000,412004,2992.43,231740,1668.53,312279,3528.59,12501,101.241,0.0838,0
2026-04-13,TX,1051,305350.04,290.53,30500000,330598,2392.18,189652,1365.5,255271,2880.07,10185,103.218,0.0973,0
2026-04-13,FL,988,279561.75,282.96,22900000,321888,2367.01,156265,1125.11,225213,2544.94,8860,103.515,0.0739,0
2026-04-13,NY,940,259316.25,275.87,19600000,331131,2441.32,154005,1108.83,228723,2580.6,8990,102.214,0.085,0
2026-04-20,CA,1296,377594.46,291.35,39000000,459223,3344.44,215128,1548.92,324637,3655.46,11896,101.864,0.1119,0
2026-04-20,TX,1103,314062.96,284.74,30500000,379734,2801.56,205907,1482.53,268323,3034.71,10084,101.233,0.0847,0
2026-04-20,FL,912,250841.96,275.05,22900000,305500,2227.33,151656,1091.93,230532,2590.34,8289,102.647,0.1034,0
2026-04-20,NY,932,270989.6,290.76,19600000,319812,2282.42,152728,1099.64,208680,2369.61,9031,101.229,0.0853,0
2026-04-27,CA,1288,352329.19,273.55,39000000,445511,3198.16,212343,1528.87,306836,3471.68,11050,101.634,0.103,0
2026-04-27,TX,1058,297020.59,280.74,30500000,369305,2640.48,174120,1253.67,239550,2718.01,10251,101.661,0.0884,0
2026-04-27,FL,935,271877.9,290.78,22900000,284032,2073.79,174804,1258.59,212382,2398.41,8725,102.867,0.1141,0
2026-04-27,NY,951,266443.53,280.17,19600000,350806,2544.89,163502,1177.21,224384,2529.34,8860,101.056,0.0885,0
2026-05-04,CA,1281,356046.69,277.94,39000000,433492,3153.12,212773,1531.97,326495,3681.49,12229,102.724,0.1224,0
2026-05-04,TX,1122,310657.13,276.88,30500000,393121,2859.85,201083,1447.8,262727,2961.12,9204,101.343,0.1215,0
2026-05-04,FL,891,250539.51,281.19,22900000,326336,2344.67,171794,1236.91,215262,2452.65,8008,101.256,0.1303,0
2026-05-04,NY,969,273941.53,282.71,19600000,300048,2158.94,182559,1314.42,228660,2573.65,8308,102.321,0.1281,0
2026-05-11,CA,1305,365743.55,280.26,39000000,460456,3323.58,203047,1461.94,312150,3520.29,11202,102.606,0.1158,0
2026-05-11,TX,1037,294338.86,283.84,30500000,366272,2630.81,174317,1255.08,244333,2772.99,9695,101.328,0.1502,0
2026-05-11,FL,933,260235.69,278.92,22900000,323023,2334.84,177098,1275.1,206959,2357.49,7804,101.491,0.1364,0
2026-05-11,NY,944,258768.73,274.12,19600000,320476,2380.62,158993,1144.75,234599,2650.28,8063,100.723,0.1359,0
2026-05-18,CA,1317,364853.3,277.03,39000000,431852,3193.29,245239,1765.72,281030,3185.56,10885,102.572,0.1516,0
2026-05-18,TX,1028,282997.48,275.29,30500000,360741,2677.81,174346,1255.29,248440,2809.86,9558,101.877,0.1378,0
2026-05-18,FL,890,252035.03,283.19,22900000,301404,2171.78,161746,1164.57,225010,2527.65,8468,102.704,0.129,0
2026-05-18,NY,904,249834.49,276.37,19600000,351317,2549.12,170222,1225.6,237849,2690.79,8834,101.499,0.1486,0
2026-05-25,CA,1242,355749.17,286.43,39000000,418894,3070.77,197741,1423.74,298467,3388.41,11339,102.323,0.1661,0
2026-05-25,TX,1076,294887.25,274.06,30500000,380392,2753.77,164521,1184.55,277039,3122.89,9744,100.347,0.1652,0
2026-05-25,FL,950,271500.74,285.79,22900000,320538,2345.34,163830,1179.58,209719,2370.09,8263,100.226,0.1529,0
2026-05-25,NY,943,265649.11,281.71,19600000,295022,2132.73,175004,1260.03,231137,2616.6,8362,101.623,0.1548,0
2026-06-01,CA,1282,370969.88,289.37,39000000,418794,2999.99,200043,1440.31,319282,3619.11,11122,100.248,0.1743,0
2026-06-01,TX,975,273866.94,280.89,30500000,329188,2413.86,178342,1284.06,248469,2786.62,9970,101.951,0.1542,0
2026-06-01,FL,879,254785.18,289.86,22900000,298737,2126.62,159457,1148.09,220885,2490.72,7656,99.935,0.1686,0
2026-06-01,NY,923,259708.27,281.37,19600000,329564,2428.84,171511,1234.88,228396,2586.38,8971,101.221,0.1461,0
2026-06-08,CA,1236,348839.62,282.23,39000000,430239,3191.72,193696,1394.61,305347,3440.97,11386,100.395,0.1751,0
2026-06-08,TX,1058,308617.78,291.7,30500000,383898,2774.14,192406,1385.33,240056,2703.15,9693,99.678,0.1534,0
2026-06-08,FL,875,240059.62,274.35,22900000,317395,2294.27,164118,1181.65,208193,2357.03,8392,100.573,0.1485,0
2026-06-08,NY,940,257788.71,274.24,19600000,286739,2083.92,143965,1036.55,209137,2381.93,8506,100.838,0.1588,0
2026-06-15,CA,1226,344949.1,281.36,39000000,397532,2876.5,209077,1505.36,304188,3439.99,10613,100.75,0.17,0
2026-06-15,TX,1036,296404.09,286.1,30500000,344178,2548.67,169374,1219.49,243397,2728.56,8898,99.766,0.1788,0
2026-06-15,FL,936,272310.31,290.93,22900000,318499,2300.67,149983,1079.88,220854,2493.27,7785,99.743,0.1818,0
2026-06-15,NY,924,264908.21,286.7,19600000,320054,2332.77,163028,1173.8,203739,2302.88,8488,101.136,0.1564,0
2026-06-22,CA,1181,335647.18,284.21,39000000,410474,2934.62,221864,1597.42,280277,3188.21,11791,99.963,0.1746,0
2026-06-22,TX,1067,314477.72,294.73,30500000,332536,2380.4,190947,1374.82,250990,2832.07,9870,99.512,0.1662,0
2026-06-22,FL,876,249154.65,284.42,22900000,276384,1996.67,140952,1014.85,213232,2414.45,7648,99.099,0.1808,0
2026-06-22,NY,916,269819.03,294.56,19600000,292272,2106.56,158459,1140.9,230016,2592.18,8149,99.32,0.1761,0
2026-06-29,CA,1428,418336.28,292.95,39000000,468828,3434.31,235716,1697.15,340292,3834.8,12596,98.841,0.1638,1
2026-06-29,TX,1205,356070.99,295.49,30500000,374270,2677.3,200031,1440.23,269056,3027.26,9889,100.709,0.1481,1
2026-06-29,FL,1040,305760.65,294.0,22900000,315748,2266.36,181202,1304.65,210177,2370.9,8875,100.275,0.1612,1
2026-06-29,NY,1046,301746.42,288.48,19600000,323677,2364.32,175393,1262.83,226485,2563.78,8437,99.815,0.1853,1
